freq,nrg_cons,nrg_prc,currency,geo\TIME_PERIOD	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A,KWH2500-4999,NETC,PPS,SE	0.0637 	0.0588 	0.0623 	0.0647 	0.0617 	0.0674 	0.0657 
A,KWH2500-4999,NETC,PPS,SI	0.0676 	0.0675 	0.0652 	0.0567 	0.0596 	0.0497 	0.0665 
A,KWH2500-4999,NETC,PPS,SK	0.0589 	0.0591 	0.0537 	0.0530 	0.0530 	0.0579 	0.0515 
A,KWH2500-4999,NETC,PPS,TR	0.0580 	0.0531 	0.0632 	0.0671 	0.0607 	0.0451 	0.1072 
A,KWH2500-4999,NETC,PPS,UK	0.0392 	0.0361 	0.0419 	: 	: 	: 	: 
A,KWH2500-4999,NRG_SUP,EUR,AL	0.0713 	0.0759 	0.0778 	: u	: u	0.0191 	: 
A,KWH2500-4999,NRG_SUP,EUR,AT	0.0613 	0.0623 	0.0687 	0.0732 	0.0745 	0.1147 	0.2060 
A,KWH2500-4999,NRG_SUP,EUR,BA	0.0342 	0.0338 	0.0361 	0.0365 	0.0356 	0.0366 	0.0351 
A,KWH2500-4999,NRG_SUP,EUR,BE	0.0735 	0.0808 	0.0859 	0.0786 	0.0844 	0.2293 	0.2318 
A,KWH2500-4999,NRG_SUP,EUR,BG	0.0575 	0.0585 	0.0558 	0.0560 	0.0608 	0.0550 	0.0546 
A,KWH2500-4999,NRG_SUP,EUR,CY	0.1036 d	0.1157 	0.1241 	0.1042 	0.1094 	0.1831 	0.1890 
A,KWH2500-4999,NRG_SUP,EUR,CZ	0.0541 	0.0570 	0.0690 	0.0749 	0.0979 	0.1232 	0.1849 
A,KWH2500-4999,NRG_SUP,EUR,DE	0.0686 	0.0622 	0.0581 	0.0574 	0.0803 	0.1303 	0.1992 
A,KWH2500-4999,NRG_SUP,EUR,DK	0.0388 	0.0503 	0.0539 	0.0409 	0.0747 	0.2434 	0.1645 
A,KWH2500-4999,NRG_SUP,EUR,EA	0.0760 	0.0801 	0.0705 	0.0698 	0.0898 	0.1514 	: 
A,KWH2500-4999,NRG_SUP,EUR,EE	0.0442 	0.0518 	0.0533 	0.0444 	0.0764 	0.1320 	0.1126 
A,KWH2500-4999,NRG_SUP,EUR,EL	0.0840 	0.0863 	0.0900 	0.1021 	0.1182 	0.3397 	: 
A,KWH2500-4999,NRG_SUP,EUR,ES	0.1199 d	0.1458 d	0.0668 	0.0541 	0.1304 	0.1737 	: 
A,KWH2500-4999,NRG_SUP,EUR,EU27_2020	0.0700 	0.0741 	0.0668 	0.0656 	0.0846 	0.1439 	: 
A,KWH2500-4999,NRG_SUP,EUR,FI	0.0483 	0.0498 	0.0554 	0.0532 	0.0557 	0.0921 	0.1057 
A,KWH2500-4999,NRG_SUP,EUR,FR	0.0606 	0.0612 	0.0655 	0.0701 	0.0727 	0.0998 	0.1360 
A,KWH2500-4999,NRG_SUP,EUR,GE	: 	0.0329 	0.0364 e	0.0426 e	0.0487 e	0.0620 e	: 
A,KWH2500-4999,NRG_SUP,EUR,HR	0.0575 	0.0583 	0.0589 	0.0580 	0.0579 	0.0655 	: 
A,KWH2500-4999,NRG_SUP,EUR,HU	0.0462 	0.0448 	0.0419 	0.0352 	0.0341 	0.0269 	0.0300 
A,KWH2500-4999,NRG_SUP,EUR,IE	0.1039 	0.1146 	0.1252 	0.1097 	0.1233 	0.2307 	: 
A,KWH2500-4999,NRG_SUP,EUR,IS	0.0489 	0.0483 	0.0470 	0.0407 	0.0438 	0.0474 	: 
A,KWH2500-4999,NRG_SUP,EUR,IT	0.0958 d	0.1043 d	0.0964 	0.0925 	0.1127 	0.2295 	0.2359 
A,KWH2500-4999,NRG_SUP,EUR,LI	0.0645 	0.0783 	0.0817 	0.0827 	0.0859 	0.0942 	0.2513 
A,KWH2500-4999,NRG_SUP,EUR,LT	0.0382 	0.0350 	0.0478 	0.0484 	0.0505 	0.1061 	0.1410 
A,KWH2500-4999,NRG_SUP,EUR,LU	0.0530 	0.0548 	0.0581 	0.0668 	0.0682 	0.0900 	: 
A,KWH2500-4999,NRG_SUP,EUR,LV	0.0474 	0.0492 	0.0593 	0.0567 	0.0725 	0.1588 	: 
A,KWH2500-4999,NRG_SUP,EUR,MD	0.0661 	0.0630 	0.0607 	0.0648 	0.0554 	0.1069 	0.1183 
A,KWH2500-4999,NRG_SUP,EUR,ME	0.0378 	0.0400 	0.0416 	0.0428 	0.0428 	0.0428 	: 
A,KWH2500-4999,NRG_SUP,EUR,MK	0.0516 	0.0504 	0.0475 	0.0493 	0.0494 	0.0552 	0.0538 
A,KWH2500-4999,NRG_SUP,EUR,MT	0.0985 	0.0980 	0.0971 	0.0906 	0.0954 	0.0944 	0.0925 
A,KWH2500-4999,NRG_SUP,EUR,NL	0.0615 	0.0643 	0.0780 	0.0779 	0.0792 	0.2010 	: 
A,KWH2500-4999,NRG_SUP,EUR,NO	0.0433 	0.0575 	0.0553 	0.0254 	0.0768 	0.1525 	: 
A,KWH2500-4999,NRG_SUP,EUR,PL	0.0459 	0.0443 	0.0426 	0.0469 	0.0442 	0.0511 	: 
A,KWH2500-4999,NRG_SUP,EUR,PT	0.0561 	0.0525 	0.0713 	0.0702 	0.0726 	0.1313 	0.2005 
A,KWH2500-4999,NRG_SUP,EUR,RO	0.0485 	0.0569 	0.0586 	0.0612 	0.0710 	0.1715 	: 
A,KWH2500-4999,NRG_SUP,EUR,RS	0.0240 	0.0251 	0.0259 	0.0252 	0.0236 	0.0229 	0.0355 
A,KWH2500-4999,NRG_SUP,EUR,SE	0.0427 	0.0508 	0.0526 	0.0425 	0.0736 	0.1186 	0.0811 
A,KWH2500-4999,NRG_SUP,EUR,SI	0.0544 	0.0551 	0.0590 	0.0645 	0.0663 	0.0847 	0.1050 
A,KWH2500-4999,NRG_SUP,EUR,SK	0.0391 	0.0442 	0.0543 	0.0663 	0.0610 	0.0812 	0.0850 
A,KWH2500-4999,NRG_SUP,EUR,TR	0.0501 	0.0430 	0.0480 	0.0406 	0.0376 	0.0565 	0.0255 
A,KWH2500-4999,NRG_SUP,EUR,UA	: 	: 	: 	0.0000 	: 	: 	: 
A,KWH2500-4999,NRG_SUP,EUR,UK	0.0820 	0.0956 	0.0989 	: 	: 	: 	: 
A,KWH2500-4999,NRG_SUP,EUR,XK	0.0334 	0.0320 	0.0191 	0.0217 	0.0252 	0.0168 	0.0273 
A,KWH2500-4999,NRG_SUP,NAC,AT	: 	: 	: 	: 	: 	: 	0.2060 
A,KWH2500-4999,NRG_SUP,NAC,BA	: 	: 	: 	: 	: 	: 	0.0686 
A,KWH2500-4999,NRG_SUP,NAC,BE	: 	: 	: 	: 	: 	: 	0.2318 
A,KWH2500-4999,NRG_SUP,NAC,BG	: 	: 	: 	: 	: 	: 	0.1067 
A,KWH2500-4999,NRG_SUP,NAC,CY	: 	: 	: 	: 	: 	: 	0.1890 
A,KWH2500-4999,NRG_SUP,NAC,CZ	: 	: 	: 	: 	: 	: 	4.4982 
A,KWH2500-4999,NRG_SUP,NAC,DE	: 	: 	: 	: 	: 	: 	0.1992 
A,KWH2500-4999,NRG_SUP,NAC,DK	: 	: 	: 	: 	: 	: 	1.2262 
A,KWH2500-4999,NRG_SUP,NAC,EE	: 	: 	: 	: 	: 	: 	0.1126 
A,KWH2500-4999,NRG_SUP,NAC,FI	: 	: 	: 	: 	: 	: 	0.1057 
A,KWH2500-4999,NRG_SUP,NAC,FR	: 	: 	: 	: 	: 	: 	0.1360 
A,KWH2500-4999,NRG_SUP,NAC,HU	: 	: 	: 	: 	: 	10.9364 	11.5034 
A,KWH2500-4999,NRG_SUP,NAC,IT	: 	: 	: 	: 	: 	: 	0.2359 
A,KWH2500-4999,NRG_SUP,NAC,LI	: 	: 	: 	: 	: 	: 	0.2408 
A,KWH2500-4999,NRG_SUP,NAC,LT	: 	: 	: 	: 	: 	: 	0.1410 
A,KWH2500-4999,NRG_SUP,NAC,MD	: 	: 	: 	: 	: 	: 	2.2957 
A,KWH2500-4999,NRG_SUP,NAC,MK	: 	: 	: 	: 	: 	: 	3.3075 
A,KWH2500-4999,NRG_SUP,NAC,MT	: 	: 	: 	: 	: 	: 	0.0925 
A,KWH2500-4999,NRG_SUP,NAC,PT	: 	: 	: 	: 	: 	: 	0.2005 
A,KWH2500-4999,NRG_SUP,NAC,RS	: 	: 	: 	: 	: 	: 	4.1587 
A,KWH2500-4999,NRG_SUP,NAC,SE	: 	: 	: 	: 	: 	: 	0.9430 
A,KWH2500-4999,NRG_SUP,NAC,SI	: 	: 	: 	: 	: 	: 	0.1050 
A,KWH2500-4999,NRG_SUP,NAC,SK	: 	: 	: 	: 	: 	: 	0.0850 
A,KWH2500-4999,NRG_SUP,NAC,TR	: 	: 	: 	: 	: 	: 	0.7647 
A,KWH2500-4999,NRG_SUP,NAC,XK	: 	: 	: 	: 	: 	: 	0.0273 
A,KWH2500-4999,NRG_SUP,NAT,AL	9.5000 	9.5000 	9.5000 	: u	: u	2.2300 	: 
A,KWH2500-4999,NRG_SUP,NAT,AT	0.0613 	0.0623 	0.0687 	0.0732 	0.0745 	0.1147 	: 
A,KWH2500-4999,NRG_SUP,NAT,BA	0.0668 	0.0662 	0.0707 	0.0713 	0.0697 	0.0715 	: 
A,KWH2500-4999,NRG_SUP,NAT,BE	0.0735 	0.0808 	0.0859 	0.0786 	0.0844 	0.2293 	: 
A,KWH2500-4999,NRG_SUP,NAT,BG	0.1125 	0.1144 	0.1092 	0.1095 	0.1189 	0.1076 	: 
A,KWH2500-4999,NRG_SUP,NAT,CY	0.1036 d	0.1157 	0.1241 	0.1042 	0.1094 	0.1831 	: 
A,KWH2500-4999,NRG_SUP,NAT,CZ	1.4000 	1.4700 	1.7700 	1.9900 	2.4900 	3.0171 	: 
A,KWH2500-4999,NRG_SUP,NAT,DE	0.0686 	0.0622 	0.0581 	0.0574 	0.0803 	0.1303 	: 
A,KWH2500-4999,NRG_SUP,NAT,DK	0.2889 	0.3749 	0.4024 	0.3044 	0.5559 	1.8109 	: 
A,KWH2500-4999,NRG_SUP,NAT,EE	0.0442 	0.0518 	0.0533 	0.0444 	0.0764 	0.1320 	: 
A,KWH2500-4999,NRG_SUP,NAT,EL	0.0840 	0.0863 	0.0900 	0.1021 	0.1182 	0.3397 	: 
A,KWH2500-4999,NRG_SUP,NAT,ES	0.1199 d	0.1458 d	0.0668 	0.0541 	0.1304 	0.1737 	: 
A,KWH2500-4999,NRG_SUP,NAT,FI	0.0483 	0.0498 	0.0554 	0.0532 	0.0557 	0.0921 	: 
A,KWH2500-4999,NRG_SUP,NAT,FR	0.0606 	0.0612 	0.0655 	0.0701 	0.0727 	0.0998 	: 
A,KWH2500-4999,NRG_SUP,NAT,GE	: 	0.0985 	0.1185 e	0.1604 e	0.1766 e	0.1747 e	: 
A,KWH2500-4999,NRG_SUP,NAT,HR	0.4297 	0.4327 	0.4368 	0.4372 	0.4346 	0.4938 	: 
A,KWH2500-4999,NRG_SUP,NAT,HU	14.2838 	14.4839 	13.8414 	12.5531 	12.2427 	: 	: 
A,KWH2500-4999,NRG_SUP,NAT,IE	0.1039 	0.1146 	0.1252 	0.1097 	0.1233 	0.2307 	: 
A,KWH2500-4999,NRG_SUP,NAT,IS	6.0498 	6.3549 	6.4631 	6.5317 	6.5190 	6.7841 	: 
A,KWH2500-4999,NRG_SUP,NAT,IT	0.0958 d	0.1043 d	0.0964 	0.0925 	0.1127 	0.2295 	: 
A,KWH2500-4999,NRG_SUP,NAT,LI	0.0740 	0.0893 	0.0895 	0.0897 	0.0918 	0.0921 	: 
A,KWH2500-4999,NRG_SUP,NAT,LT	0.0382 	0.0350 	0.0478 	0.0484 	0.0505 	0.1061 	: 
A,KWH2500-4999,NRG_SUP,NAT,LU	0.0530 	0.0548 	0.0581 	0.0668 	0.0682 	0.0900 	: 
A,KWH2500-4999,NRG_SUP,NAT,LV	0.0474 	0.0492 	0.0593 	0.0567 	0.0725 	0.1588 	: 
A,KWH2500-4999,NRG_SUP,NAT,MD	1.3714 	1.2257 	1.1866 	1.2980 	1.1393 	2.0955 	: 
A,KWH2500-4999,NRG_SUP,NAT,ME	0.0378 	0.0400 	0.0416 	0.0428 	0.0428 	0.0428 	: 
A,KWH2500-4999,NRG_SUP,NAT,MK	3.1780 	3.0972 	2.9212 	3.0440 	3.0456 	3.4015 	: 
A,KWH2500-4999,NRG_SUP,NAT,MT	0.0985 	0.0980 	0.0971 	0.0906 	0.0954 	0.0944 	: 
A,KWH2500-4999,NRG_SUP,NAT,NL	0.0615 	0.0643 	0.0780 	0.0779 	0.0792 	0.2010 	: 
A,KWH2500-4999,NRG_SUP,NAT,NO	0.4107 	0.5518 	0.5514 	0.2723 	0.7793 	1.5586 	: 
A,KWH2500-4999,NRG_SUP,NAT,PL	0.1949 	0.1906 	0.1834 	0.2098 	0.2031 	0.2420 	: 
A,KWH2500-4999,NRG_SUP,NAT,PT	0.0561 	0.0525 	0.0713 	0.0702 	0.0726 	0.1313 	: 
A,KWH2500-4999,NRG_SUP,NAT,RO	0.2233 	0.2646 	0.2785 	0.2975 	0.3507 	0.8431 	: 
A,KWH2500-4999,NRG_SUP,NAT,RS	2.8622 	2.9659 	3.0438 	2.9626 	2.7737 	2.6850 	: 
A,KWH2500-4999,NRG_SUP,NAT,SE	0.4134 	0.5261 	0.5601 	0.4386 	0.7474 	1.2783 	: 
A,KWH2500-4999,NRG_SUP,NAT,SI	0.0544 	0.0551 	0.0590 	0.0645 	0.0663 	0.0847 	: 
A,KWH2500-4999,NRG_SUP,NAT,SK	0.0391 	0.0442 	0.0543 	0.0663 	0.0610 	0.0812 	: 
A,KWH2500-4999,NRG_SUP,NAT,TR	0.2158 	0.2772 	0.3054 	0.3622 	0.4304 	1.0467 	: 
A,KWH2500-4999,NRG_SUP,NAT,UA	: 	: 	: 	0.0000 	: 	: 	: 
A,KWH2500-4999,NRG_SUP,NAT,UK	0.0732 	0.0850 	0.0872 	: 	: 	: 	: 
A,KWH2500-4999,NRG_SUP,NAT,XK	0.0334 	0.0320 	0.0191 	0.0217 	0.0252 	0.0168 	: 
A,KWH2500-4999,NRG_SUP,PPS,AL	0.1544 	0.1529 	0.1543 	: u	: u	0.0348 	: 
A,KWH2500-4999,NRG_SUP,PPS,AT	0.0543 	0.0553 	0.0604 	0.0640 	0.0645 	0.1005 	0.1835 
A,KWH2500-4999,NRG_SUP,PPS,BA	0.0674 	0.0665 	0.0704 	0.0712 	0.0685 	0.0702 	0.0634 
A,KWH2500-4999,NRG_SUP,PPS,BE	0.0651 	0.0716 	0.0761 	0.0705 	0.0758 	0.2064 	0.2071 
A,KWH2500-4999,NRG_SUP,PPS,BG	0.1142 	0.1138 	0.1050 	0.1039 	0.1101 	0.0992 	0.0905 
A,KWH2500-4999,NRG_SUP,PPS,CY	0.1156 d	0.1289 	0.1369 	0.1138 	0.1193 	0.2021 	0.2073 
A,KWH2500-4999,NRG_SUP,PPS,CZ	0.0774 	0.0806 	0.0949 	0.1039 	0.1286 	0.1518 	0.2270 
A,KWH2500-4999,NRG_SUP,PPS,DE	0.0633 	0.0572 	0.0525 	0.0519 	0.0723 	0.1173 	0.1780 
A,KWH2500-4999,NRG_SUP,PPS,DK	0.0289 	0.0376 	0.0406 	0.0307 	0.0563 	0.1822 	0.1237 
A,KWH2500-4999,NRG_SUP,PPS,EA	0.0743 	0.0785 	0.0684 	0.0675 	0.0877 	0.1480 	: 
A,KWH2500-4999,NRG_SUP,PPS,EE	0.0567 	0.0650 	0.0656 	0.0553 	0.0933 	0.1610 	0.1255 
A,KWH2500-4999,NRG_SUP,PPS,EL	0.1003 	0.1037 	0.1091 	0.1234 	0.1440 	0.4128 	: 
A,KWH2500-4999,NRG_SUP,PPS,ES	0.1305 d	0.1564 d	0.0717 	0.0576 	0.1394 	0.1840 	: 
A,KWH2500-4999,NRG_SUP,PPS,EU27_2020	0.0722 	0.0763 	0.0684 	0.0676 	0.0866 	0.1528 	: 
A,KWH2500-4999,NRG_SUP,PPS,FI	0.0384 	0.0396 	0.0441 	0.0421 	0.0448 	0.0737 	0.0852 
A,KWH2500-4999,NRG_SUP,PPS,FR	0.0540 	0.0549 	0.0602 	0.0644 	0.0669 	0.0921 	0.1252 
A,KWH2500-4999,NRG_SUP,PPS,HR	0.0888 	0.0889 	0.0897 	0.0900 	0.0886 	0.7575 	: 
A,KWH2500-4999,NRG_SUP,PPS,HU	0.0721 	0.0705 	0.0649 	0.0564 	0.0528 	0.0433 	0.0455 
A,KWH2500-4999,NRG_SUP,PPS,IE	0.0898 	0.0982 	0.1042 	0.0915 	0.1045 	0.1925 	: 
A,KWH2500-4999,NRG_SUP,PPS,IS	0.0300 	0.0312 	0.0309 	0.0292 	0.0289 	0.0300 	: 
A,KWH2500-4999,NRG_SUP,PPS,IT	0.0954 d	0.1040 d	0.0968 	0.0931 	0.1149 	0.2350 	0.2458 
A,KWH2500-4999,NRG_SUP,PPS,LT	0.0593 	0.0531 	0.0712 	0.0710 	0.0726 	0.1537 	0.1874 
A,KWH2500-4999,NRG_SUP,PPS,LU	0.0429 	0.0439 	0.0461 	0.0516 	0.0535 	0.0695 	: 
A,KWH2500-4999,NRG_SUP,PPS,LV	0.0672 	0.0679 	0.0802 	0.0768 	0.0956 	0.2069 	: 
A,KWH2500-4999,NRG_SUP,PPS,ME	0.0740 	0.0780 	0.0819 	0.0849 	0.0822 	0.0831 	: 
A,KWH2500-4999,NRG_SUP,PPS,MK	0.1150 	0.1103 	0.1043 	0.1075 	0.1040 	0.1186 	0.1132 
A,KWH2500-4999,NRG_SUP,PPS,MT	0.1153 	0.1138 	0.1131 	0.1033 	0.1080 	0.1065 	0.1037 
A,KWH2500-4999,NRG_SUP,PPS,NL	0.0540 	0.0562 	0.0667 	0.0673 	0.0687 	0.1731 	: 
A,KWH2500-4999,NRG_SUP,PPS,NO	0.0289 	0.0390 	0.0379 	0.0180 	0.0538 	0.1086 	: 
A,KWH2500-4999,NRG_SUP,PPS,PL	0.0768 	0.0740 	0.0698 	0.0783 	0.0738 	0.0834 	: 
A,KWH2500-4999,NRG_SUP,PPS,PT	0.0669 	0.0623 	0.0849 	0.0825 	0.0848 	0.1533 	0.2378 
A,KWH2500-4999,NRG_SUP,PPS,RO	0.0950 	0.1074 	0.1106 	0.1164 	0.1341 	0.3265 	: 
A,KWH2500-4999,NRG_SUP,PPS,RS	0.0481 	0.0491 	0.0496 	0.0474 	0.0433 	0.0420 	0.0607 
A,KWH2500-4999,NRG_SUP,PPS,SE	0.0321 	0.0403 	0.0424 	0.0331 	0.0568 	0.0972 	0.0700 
A,KWH2500-4999,NRG_SUP,PPS,SI	0.0655 	0.0657 	0.0704 	0.0767 	0.0782 	0.0997 	0.1238 
A,KWH2500-4999,NRG_SUP,PPS,SK	0.0520 	0.0575 	0.0690 	0.0824 	0.0754 	0.1009 	0.1072 
A,KWH2500-4999,NRG_SUP,PPS,TR	0.1071 	0.1151 	0.1082 	0.1102 	0.1033 	0.1443 	0.1031 
A,KWH2500-4999,NRG_SUP,PPS,UK	0.0734 	0.0843 	0.0856 	: 	: 	: 	: 
A,KWH2500-4999,OTH,EUR,AL	0.0000 	0.0000 	0.0000 	0.0000 e	: 	: 	: 
A,KWH2500-4999,OTH,EUR,AT	0.0017 	0.0017 	0.0018 	0.0018 	0.0021 	-0.0119 e	-0.0608 e
A,KWH2500-4999,OTH,EUR,BA	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH2500-4999,OTH,EUR,BE	0.0490 e	0.0071 	0.0015 	0.0020 	0.0022 	0.0000 	0.0000 
A,KWH2500-4999,OTH,EUR,BG	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH2500-4999,OTH,EUR,CY	0.0007 d	0.0008 	0.0008 	0.0006 	0.0005 	-0.0244 	0.0005 
A,KWH2500-4999,OTH,EUR,CZ	0.0000 	0.0000 	0.0000 	0.0000 	0.0003 	-0.0232 	0.0005 
A,KWH2500-4999,OTH,EUR,DE	: 	: 	0.0151 	0.0155 	0.0158 	0.0158 	0.0154 
A,KWH2500-4999,OTH,EUR,DK	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH2500-4999,OTH,EUR,EA	: 	: 	0.0077 	0.0081 	0.0074 	0.0004 	: 
A,KWH2500-4999,OTH,EUR,EE	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH2500-4999,OTH,EUR,EL	0.0240 	0.0119 	0.0090 	0.0090 	0.0087 	-0.1567 	: 
A,KWH2500-4999,OTH,EUR,ES	0.0088 d	0.0100 d	0.0228 	0.0260 	0.0205 	0.0184 	: 
A,KWH2500-4999,OTH,EUR,EU27_2020	: 	: 	0.0063 	0.0069 	0.0064 	-0.0063 	: 
A,KWH2500-4999,OTH,EUR,FI	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0031 e	-0.0031 
A,KWH2500-4999,OTH,EUR,FR	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH2500-4999,OTH,EUR,GE	: 	0.0000 	0.0000 	0.0000 	: 	: 	: 
A,KWH2500-4999,OTH,EUR,HR	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH2500-4999,OTH,EUR,HU	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH2500-4999,OTH,EUR,IE	0.0006 	0.0046 	0.0035 	0.0040 	0.0034 	-0.0830 	: 
A,KWH2500-4999,OTH,EUR,IS	0.0024 	0.0023 	0.0022 	0.0019 	0.0023 	0.0029 	: 
A,KWH2500-4999,OTH,EUR,IT	0.0564 d	0.0548 d	0.0030 	0.0033 	0.0026 	0.0000 	0.0024 
A,KWH2500-4999,OTH,EUR,LI	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH2500-4999,OTH,EUR,LT	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH2500-4999,OTH,EUR,LU	0.0000 	0.0000 	0.0000 	0.0000 	0.0011 	0.0010 	: 
A,KWH2500-4999,OTH,EUR,LV	0.0000 	0.0000 	0.0002 	0.0001 	0.0002 	0.0002 	: 
A,KWH2500-4999,OTH,EUR,MD	: 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH2500-4999,OTH,EUR,ME	-0.0021 	-0.0031 	-0.0033 	-0.0048 	-0.0067 	-0.0063 	: 
A,KWH2500-4999,OTH,EUR,MK	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH2500-4999,OTH,EUR,MT	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH2500-4999,OTH,EUR,NL	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0165 	: 
A,KWH2500-4999,OTH,EUR,NO	0.0000 	0.0000 	0.0000 	0.0000 	-0.0060 	-0.0894 	: 
A,KWH2500-4999,OTH,EUR,PL	0.0000 	0.0000 	0.0035 	0.0008 	0.0006 	0.0005 	: 
A,KWH2500-4999,OTH,EUR,PT	0.0136 	0.0130 	0.0118 	0.0072 	0.0056 	0.0082 	0.0206 
A,KWH2500-4999,OTH,EUR,RO	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 	: 
A,KWH2500-4999,OTH,EUR,RS	0.0039 	0.0040 	0.0041 	0.0043 	0.0084 	0.0099 	0.0124 
A,KWH2500-4999,OTH,EUR,SE	0.0000 	0.0000 	0.0000 	: 	: 	-0.0584 	: 
A,KWH2500-4999,OTH,EUR,SI	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH2500-4999,OTH,EUR,SK	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH2500-4999,OTH,EUR,TR	0.0040 	0.0034 	0.0038 	0.0033 	0.0029 	0.0027 	0.0013 
A,KWH2500-4999,OTH,EUR,UA	: 	: 	: 	0.0000 	: 	: 	: 
A,KWH2500-4999,OTH,EUR,UK	0.0207 	0.0283 	0.0311 	: 	: 	: 	: 
A,KWH2500-4999,OTH,EUR,XK	0.0000 	0.0000 	0.0000 	: 	: 	: 	: 
A,KWH2500-4999,OTH,NAC,AT	: 	: 	: 	: 	: 	: 	-0.0608 e
A,KWH2500-4999,OTH,NAC,BA	: 	: 	: 	: 	: 	: 	0.0000 
A,KWH2500-4999,OTH,NAC,BE	: 	: 	: 	: 	: 	: 	0.0000 
A,KWH2500-4999,OTH,NAC,CY	: 	: 	: 	: 	: 	: 	0.0005 
A,KWH2500-4999,OTH,NAC,CZ	: 	: 	: 	: 	: 	: 	0.0115 
A,KWH2500-4999,OTH,NAC,DE	: 	: 	: 	: 	: 	: 	0.0154 
A,KWH2500-4999,OTH,NAC,EE	: 	: 	: 	: 	: 	: 	0.0000 
A,KWH2500-4999,OTH,NAC,FI	: 	: 	: 	: 	: 	: 	-0.0031 
A,KWH2500-4999,OTH,NAC,HU	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,KWH2500-4999,OTH,NAC,IT	: 	: 	: 	: 	: 	: 	0.0024 
A,KWH2500-4999,OTH,NAC,LI	: 	: 	: 	: 	: 	: 	0.0000 
A,KWH2500-4999,OTH,NAC,MD	: 	: 	: 	: 	: 	: 	0.0000 
A,KWH2500-4999,OTH,NAC,MK	: 	: 	: 	: 	: 	: 	0.0000 
A,KWH2500-4999,OTH,NAC,MT	: 	: 	: 	: 	: 	: 	0.0000 
A,KWH2500-4999,OTH,NAC,PT	: 	: 	: 	: 	: 	: 	0.0206 
A,KWH2500-4999,OTH,NAC,RS	: 	: 	: 	: 	: 	: 	1.4565 
A,KWH2500-4999,OTH,NAC,SI	: 	: 	: 	: 	: 	: 	0.0000 
A,KWH2500-4999,OTH,NAC,TR	: 	: 	: 	: 	: 	: 	0.0380 
A,KWH2500-4999,OTH,NAT,AL	0.0000 	0.0000 	0.0000 	0.0000 e	: 	: 	: 
A,KWH2500-4999,OTH,NAT,AT	0.0017 	0.0017 	0.0018 	0.0018 	0.0021 	-0.0119 e	: 
A,KWH2500-4999,OTH,NAT,BA	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH2500-4999,OTH,NAT,BE	0.0490 e	0.0071 	0.0015 	0.0020 	0.0022 	0.0000 	: 
A,KWH2500-4999,OTH,NAT,BG	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH2500-4999,OTH,NAT,CY	0.0007 d	0.0008 	0.0008 	0.0006 	0.0005 	-0.0244 	: 
A,KWH2500-4999,OTH,NAT,CZ	0.0000 	0.0000 	0.0000 	0.0000 	0.0088 	-0.5680 	: 
A,KWH2500-4999,OTH,NAT,DE	: 	: 	0.0151 	0.0155 	0.0158 	0.0158 	: 
A,KWH2500-4999,OTH,NAT,DK	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH2500-4999,OTH,NAT,EE	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH2500-4999,OTH,NAT,EL	0.0240 	0.0119 	0.0090 	0.0090 	0.0087 	-0.1567 	: 
A,KWH2500-4999,OTH,NAT,ES	0.0088 d	0.0100 d	0.0228 	0.0260 	0.0205 	0.0184 	: 
A,KWH2500-4999,OTH,NAT,FI	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0031 e	: 
A,KWH2500-4999,OTH,NAT,FR	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH2500-4999,OTH,NAT,GE	: 	0.0000 	0.0000 	0.0000 	: 	: 	: 
